time_s,target_position_rad,target_velocity_rad_s,position_rad,velocity_rad_s,torque_nm
0.0,0.0,6.283185307179586,3.7699111843077517e-05,0.03769911184307752,1.8849555921538759
0.001,0.006283019941676304,6.2826892132810865,0.00011305963641738948,0.07536052457431196,1.8849555921538759
0.002,0.01256504772166874,6.281201009924566,0.00022604391231020464,0.11298427589281516,1.8849555921538759
0.003,0.01884509133496727,6.278720932114587,0.0003766143157702045,0.15057040345999986,1.8849555921538759
0.004,0.025122159089884778,6.275249371484185,0.0005647332606698219,0.1881189448996174,1.8849555921538759
0.005,0.03139525976465669,6.270786876233027,0.0007903933152726996,0.2256600546028777,1.8864614324079965
0.006,0.03766340276396636,6.265334151040844,0.0010535569384691342,0.2631636231964347,1.8864614324079965
0.007,0.04392559827537158,6.258892056956154,0.0013541866266905324,0.3006296882213982,1.8864614324079965
0.008,0.05018085742560745,6.251461611260292,0.001692244913871869,0.3380582871813367,1.8864614324079965
0.009000000000000001,0.05642819243674085,6.24304398730677,0.0020676943714141843,0.3754494575423153,1.8864614324079965
0.01,0.06266661678215213,6.233640514335991,0.002480341482736149,0.4126471113219645,1.8786551618595784
0.011,0.06889514534231903,6.223252677265344,0.002930149050183983,0.4498075674478341,1.8786551618595784
0.012,0.07511279456037853,6.211882116454724,0.0034170799133015606,0.48693086311757783,1.8786551618595784
0.013000000000000001,0.0813185825974418,6.199530627447493,0.003941096948793212,0.5240170354916518,1.8786551618595784
0.014,0.08751152948763802,6.18620016068695,0.004502163070486564,0.5610661216933517,1.8786551618595784
0.015,0.0936906572928623,6.171892821208328,0.0050999006260242065,0.5977375555376432,1.8616249982992443
0.016,0.09985499025720351,6.156610868306384,0.005734272943972297,0.6343723179480905,1.8616249982992443
0.017,0.10600355496102731,6.140356715178638,0.006405243389568425,0.6709704455961273,1.8616249982992443
0.018000000000000002,0.1121353804746906,6.123132928544291,0.007112775364684941,0.707531975116516,1.8616249982992443
0.019,0.11824949851186234,6.10494222823892,0.007856832307792326,0.7440569431073843,1.8616249982992443
0.02,0.1243449435824274,6.085787486784972,0.008636855101669654,0.7800227938773279,1.8354953856525464
0.021,0.13042075314494847,6.0656717289381765,0.009452807780466156,0.8159526787965015,1.8354953856525464
0.022,0.13647596775866258,6.0445981312098835,0.010304654414296911,0.8518466338307559,1.8354953856525464
0.023,0.14250963123498805,6.022570021365467,0.011192359109206887,0.887704694909976,1.8354953856525464
0.024,0.14852079078851746,5.999590877898831,0.012115886007135004,0.923526897928117,1.8354953856525464
0.025,0.1545084971874737,5.975664329483111,0.013074497907201737,0.9586119000667325,1.8004264518271755
0.026000000000000002,0.16047180490360477,5.950794154397667,0.014068159724404946,0.9936618172032092,1.8004264518271755
0.027,0.1664097722614933,5.924984279931451,0.015096836408827495,1.0286766844225494,1.8004264518271755
0.028,0.17232146158725853,5.898238781762835,0.016160492945602165,1.0636565367746704,1.8004264518271755
0.029,0.17820593935662538,5.870561883316026,0.017259094354876603,1.0986014092744392,1.8004264518271755
0.03,0.18406227634233896,5.84195795509413,0.018391729429296184,1.1326350744195814,1.7566133277208318
0.031,0.18988954776090053,5.812431513988998,0.019558364135195763,1.1666347058995785,1.7566133277208318
0.032,0.1956868334186012,5.781987222567964,0.02075896447294386,1.2006003377480956,1.7566133277208318
0.033,0.20145321785683132,5.750629888337564,0.02199349647690862,1.234532003964764,1.7566133277208318
0.034,0.20718779049664207,5.71836446298438,0.023261926215423837,1.268429738515216,1.7566133277208318
0.035,0.21288964578253636,5.685196041593106,0.02456317323080169,1.3012470153778526,1.7042853300575922
0.036000000000000004,0.21855788332546647,5.651129861841982,0.025897204705765318,1.3340314749636266,1.7042853300575922
0.037,0.22419160804501612,5.6161713031756975,0.027263987855855133,1.3667831500898149,1.7042853300575922
0.038,0.2297899303107439,5.580325885955918,0.028663489929396012,1.399502073540877,1.7042853300575922
0.039,0.23535196608266626,5.543599270589556,0.0300956782074645,1.432188278068488,1.7042853300575922
0.04,0.24087683705085766,5.5059972566349265,0.03155930839748006,1.463630190015554,1.6437050112567175
0.041,0.24636367077414578,5.4675257818859295,0.03305434905753073,1.4950406600506727,1.6437050112567175
0.042,0.2518116008178804,5.428190921434402,0.034580768777146484,1.5264197196157563,1.6437050112567175
0.043000000000000003,0.2572197668907532,5.387998886710796,0.03613853617726776,1.557767400121275,1.6437050112567175
0.044,0.2625873149806478,5.3469560245033145,0.03772761991021405,1.589083732946288,1.6437050112567175
0.045,0.26791339748949833,5.305068815955681,0.03934661790102861,1.6189979908145693,1.5751670800613864
0.046,0.27319717336713456,5.262343875543701,0.0409955002354536,1.6488823344249826,1.5751670800613864
0.047,0.278437808244094,5.218787950030747,0.042674237029145384,1.6787367936917854,1.5751670800613864
0.048,0.28363447456337826,5.174407917402373,0.044382798427644705,1.7085613984993213,1.5751670800613864
0.049,0.28878635171113376,5.129210785780202,0.046121154606346755,1.7383561787020496,1.5751670800613864
0.05,0.29389262614623657,5.0832036923152595,0.047887752372813376,1.7665977664666224,1.4989971971637424
0.051000000000000004,0.2989524915287594,5.036393902060934,0.049682563485456806,1.7948111126434305,1.4989971971637424
0.052000000000000005,0.30396514884730275,4.988788806825741,0.05150555973093087,1.822996245474062,1.4989971971637424
0.053,0.30892980654516716,4.9403959240060775,0.05335671292410273,1.8511531931718628,1.4989971971637424
0.054,0.31384568064535023,4.891222895399126,0.0552359949080247,1.8792819839219657,1.4989971971637424
0.055,0.3187119948743448,4.8412774859961365,0.05714170862297384,1.9057137149491414,1.4155506505548914
0.056,0.3235279807847221,4.790567582756239,0.05907382763721913,1.9321190142452902,1.4155506505548914
0.057,0.32829287787647826,4.739101193361003,0.06103232554546127,1.9584979082421428,1.4155506505548914
0.058,0.33300593371712583,4.686886444949932,0.06301717596880627,1.9848504233449984,1.4155506505548914
0.059000000000000004,0.33766640406051224,4.633931582837092,0.06502835255473902,2.011176585932751,1.4155506505548914
0.06,0.3422735529643443,4.580244969209083,0.06706402218240187,2.0356696276628603,1.3252109158021104
0.061,0.34682665290640247,4.525835081804551,0.06912416035875311,2.0601381763512396,1.3252109158021104
0.062,0.3513249848994246,4.470710512575458,0.07120874261524404,2.0845822564909304,1.3252109158021104
