time_s,target_position_rad,target_velocity_rad_s,position_rad,velocity_rad_s,torque_nm
0.0,0.0,3.141592653589793,1.8849555921538758e-05,0.01884955592153876,0.9424777960769379
0.001,0.0031415719827794755,3.141530641240445,5.652981820869474e-05,0.03768026228715598,0.9424777960769379
0.002,0.006283019941676304,3.1413446066405433,0.00011302195615510232,0.05649213794640758,0.9424777960769379
0.003,0.009424219857704088,3.141034557134415,0.00018830715788510226,0.07528520172999993,0.9424777960769379
0.004,0.01256504772166874,3.140600504962283,0.00028236663033491094,0.0940594724498087,0.9424777960769379
0.005,0.015705379539064146,3.1400424672597853,0.0003952248617974789,0.1128582314625679,0.9446409242604513
0.006,0.01884509133496727,3.1393604660572936,0.0005268630535137933,0.13163819171631436,0.9446409242604513
0.007,0.02198405915893245,3.138554528279048,0.0006772624255236004,0.15039937200980708,0.9446409242604513
0.008,0.025122159089884778,3.1376246857420926,0.0008464042166466067,0.16914179112300629,0.9446409242604513
0.009000000000000001,0.028259267241012267,3.1365709751550175,0.001034269684463699,0.1878654678170923,0.9446409242604513
0.01,0.03139525976465669,3.1353934381165134,0.0012408468942379785,0.20657720977427946,0.9449803712502124
0.011,0.03453001285720289,3.134092121113726,0.001466117134227488,0.22527023998950943,0.9449803712502124
0.012,0.03766340276396636,3.132667075520422,0.001710061711402012,0.24394457717452417,0.9449803712502124
0.013000000000000001,0.04079530578407878,3.1311183575949615,0.001972661951424366,0.2626002400223539,0.9449803712502124
0.014,0.04392559827537158,3.129446028478077,0.002253899198631702,0.2812372472073358,0.9449803712502124
0.015,0.047054156659257156,3.1276501541904578,0.002553725696332154,0.2998264977004522,0.9435243870161875
0.016,0.05018085742560745,3.125730805630146,0.0028721228552752295,0.3183971589430755,0.9435243870161875
0.017,0.053305577137629956,3.1236880585697366,0.0032090721047996857,0.3369492495244562,0.9435243870161875
0.018000000000000002,0.05642819243674085,3.121521993653385,0.003564554892814941,0.3554827880152555,0.9435243870161875
0.019,0.059548580047434865,3.119232696393626,0.003938552685782505,0.373997792967564,0.9435243870161875
0.02,0.06266661678215213,3.1168202571679955,0.004330982538306159,0.3924298525236538,0.9403028674528686
0.021,0.06578217954614125,3.1142847712154627,0.004741826018326347,0.41084348002018756,0.9403028674528686
0.022,0.06889514534231903,3.111626338632672,0.005171064712215572,0.42923869388922475,0.9403028674528686
0.023,0.07200539127612608,3.10884506436999,0.005618680224759965,0.4476155125443929,0.9403028674528686
0.024,0.07511279456037853,3.105941058227362,0.006084654179140871,0.4659739543809059,0.9403028674528686
0.025,0.07821723252011543,3.1029144348499784,0.006568869105583849,0.4842149264429784,0.9353473008226709
0.026000000000000002,0.0813185825974418,3.0997653137237466,0.007071306763116837,0.5024376575329889,0.9353473008226709
0.027,0.08441672235636694,3.096493819170578,0.007591948929008747,0.5206421658919093,0.9353473008226709
0.028,0.08751152948763802,3.093100080343475,0.008130777398751218,0.5388284697424708,0.9353473008226709
0.029,0.09060288181356868,3.089584231221436,0.0086877739860404,0.5569965872891818,0.9353473008226709
0.03,0.0936906572928623,3.085946410604164,0.009262787391014455,0.5750134049740554,0.9286907136081384
0.031,0.09677473402543012,3.0821867621065873,0.009855799596855699,0.5930122058412441,0.9286907136081384
0.032,0.09985499025720351,3.078305434153192,0.010466792604763265,0.6109930079075656,0.9286907136081384
0.033,0.10293130438494066,3.074302579972159,0.011095748433935085,0.6289558291718208,0.9286907136081384
0.034,0.10600355496102731,3.070178357589319,0.011742649121549896,0.6469006876148118,0.9286907136081384
0.035,0.10907162069827128,3.065932929821908,0.012407310260793404,0.6646611392435084,0.9203676158155716
0.036000000000000004,0.1121353804746906,3.0615664642721456,0.01308971409121398,0.6824038304205764,0.9203676158155716
0.037,0.11519471333829528,3.0570791333206153,0.013789842870120446,0.7001287789064673,0.9203676158155716
0.038,0.11824949851186234,3.05247111411946,0.014507678872564319,0.7178360024438722,0.9203676158155716
0.039,0.1212996153977037,3.047742588585386,0.015243204391322058,0.7355255187577397,0.9203676158155716
0.04,0.1243449435824274,3.042893743392486,0.015996202663476494,0.7529982721544347,0.9104139457726345
0.041,0.12738536284169108,3.037924769964866,0.016766656216274226,0.770453552797733,0.9104139457726345
0.042,0.13042075314494847,3.0328358644690883,0.017554547594434613,0.7878913781603879,0.9104139457726345
0.043000000000000003,0.13345099466018778,3.027627227806428,0.01835985936013229,0.8053117656976801,0.9104139457726345
0.044,0.13647596775866258,3.0222990656049418,0.019182574092979725,0.8227147328474351,0.9104139457726345
0.045,0.13949555301961464,3.0168515882113502,0.020022443451383563,0.8398693584038366,0.8988670144624443
0.046,0.14250963123498805,3.0112850106827334,0.020879450280718245,0.8570068293346816,0.8988670144624443
0.047,0.1455180834141359,3.0055995527780413,0.02175357744351284,0.8741271627945958,0.8988670144624443
0.048,0.14852079078851746,2.9997954389494157,0.02264480781943389,0.89123037592105,0.8988670144624443
0.049,0.15151763481638697,2.993872898333333,0.02355312430526827,0.9083164858343779,0.8988670144624443
0.05,0.1545084971874737,2.9878321647415556,0.024478247783605547,0.9251234783372747,0.8857654494365642
0.051000000000000004,0.1574932598276524,2.9816734766519026,0.025420161447453217,0.9419136638476687,0.8857654494365642
0.052000000000000005,0.16047180490360477,2.9753970771988336,0.02637884850662577,0.9586870591725524,0.8857654494365642
0.053,0.16344401482747123,2.969003214163853,0.02735429218772788,0.9754436811021111,0.8857654494365642
0.054,0.1664097722614933,2.9624921399657254,0.02834647573413762,0.9921835464097403,0.8857654494365642
0.055,0.16936896012264568,2.95586411165051,0.029355090079767936,1.0086143456303154,0.871149138349247
0.056,0.17232146158725853,2.9491193908814175,0.030380118793819605,1.02502871405167,0.871149138349247
0.057,0.1752671600956295,2.9422582439284737,0.03142154546192421,1.0414266681046034,0.871149138349247
0.058,0.17820593935662538,2.935280941658013,0.03247935368612769,1.0578082242034836,0.871149138349247
0.059000000000000004,0.18113768335227284,2.9281877595219816,0.033553527084873955,1.0741733987462652,0.871149138349247
0.06,0.18406227634233896,2.920978977547065,0.03464372749366458,1.0902004087906223,0.8550591721551699
0.061,0.1869796028689002,2.9136548803236315,0.03574993888548952,1.106211391824935,0.8550591721551699
0.062,0.18988954776090053,2.906215756994499,0.03687214524936573,1.1222063638762134,0.8550591721551699
0.063,0.19279199613869827,2.898661901243519,0.03801033059032117,1.1381853409554405,0.8550591721551699
0.064,0.1956868334186012,2.890993611283982,0.03916447892937876,1.1541483390575884,0.8550591721551699
0.065,0.1985739453173903,2.8832111898468455,0.04033422387585754,1.1697449464787868,0.8375377880128002
0.066,0.20145321785683132,2.875314944168782,0.04151954983315011,1.185325957292564,0.8375377880128002
0.067,0.20432453736817452,2.867305185980051,0.04272044122024563,1.2008913870955276,0.8375377880128002
0.068,0.20718779049664207,2.85918223149219,0.04393688247171432,1.216441251468688,0.8375377880128002
0.069,0.21004286420590312,2.8509464013855337,0.04516885803769179,1.2319755659774754,0.8375377880128002
0.07,0.21288964578253636,2.842598020796553,0.046415974194342,1.2471161566502063,0.8186283119354124
0.07100000000000001,0.2157280228404795,2.834137419305019,0.047678215801074265,1.2622416067322644,0.8186283119354124
0.07200000000000001,0.21855788332546647,2.825564930920991,0.048955567732438504,1.2773519313642403,0.8186283119354124
0.073,0.22137911551945072,2.8168808940716326,0.050248014878110085,1.2924471456715843,0.8186283119354124
0.074,0.22419160804501612,2.8080856515878487,0.05155554214287471,1.307527264764621,0.8186283119354124
0.075,0.22699524986977337,2.799179550690753,0.052877729382399194,1.3221872395244891,0.7983751012316369
0.076,0.2297899303107439,2.790162942977959,0.05421456193670879,1.3368325543095974,0.7983751012316369
0.077,0.23257553903872916,2.7810361844097002,0.05556602516048871,1.3514632237799205,0.7983751012316369
0.078,0.23535196608266626,2.771799635294778,0.056932104423069486,1.3660792625807732,0.7983751012316369
0.079,0.23811910183396953,2.762453660276335,0.05831278510841231,1.380680685342825,0.7983751012316369
0.08,0.24087683705085766,2.7529986283174632,0.05970762158280534,1.394836474393028,0.7768234867772821
0.081,0.24362506286266614,2.743434912686634,0.061116599690459524,1.4089781076541805,0.7768234867772821
0.082,0.24636367077414578,2.7337628909429648,0.06253970528974159,1.423105599282072,0.7768234867772821
0.083,0.2490925526697454,2.7239829449213127,0.06397692425315993,1.4372189634183357,0.7768234867772821
0.084,0.2518116008178804,2.714095460717201,0.06542824246735039,1.451318214190463,0.7768234867772821
0.085,0.25452070787518566,2.7041008286715766,0.06689318975762987,1.4649472902794727,0.7540197151600045
0.08600000000000001,0.2572197668907532,2.693999443355398,0.06837175249492226,1.4785627372923933,0.7540197151600045
0.08700000000000001,0.2599086713103548,2.683791703554062,0.06986391706378056,1.492164568858301,0.7540197151600045
0.088,0.2625873149806478,2.6734780122516573,0.07136966986237321,1.5057527985926427,0.7540197151600045
0.089,0.265255592153367,2.6630587766150557,0.07288899730247046,1.51932744009725,0.7540197151600045
0.09,0.26791339748949833,2.6525344079778406,0.07442140563294238,1.5324083304719174,0.7300108907382329
0.091,0.2705606260634379,2.6419053218240656,0.07596688177289858,1.54547613995621,0.7300108907382329
0.092,0.27319717336713456,2.6311719377718505,0.0775254126545296,1.5585308816310184,0.7300108907382329
0.093,0.2758229353142151,2.6203346795568208,0.07909698522309375,1.571572568564152,0.7300108907382329
0.094,0.278437808244094,2.6093939750153736,0.0806815864369041,1.5846012138103525,0.7300108907382329
0.095,0.2810416889260653,2.5983502560677905,0.08227869994785375,1.5971135109496533,0.7048449176555538
0.096,0.28363447456337826,2.5872039587011866,0.08388831324364557,1.6096132957918148,0.7048449176555538
0.097,0.28621606279729545,2.575955522952296,0.0855104138244947,1.622100580849134,0.7048449176555538
0.098,0.28878635171113376,2.564605392890101,0.0871449892031161,1.634575378621396,0.7048449176555538
0.099,0.29134523983428806,2.5531540165983033,0.08879202690471198,1.6470377015958855,0.7048449176555538
0.1,0.29389262614623657,2.5416018461576297,0.0904509889774433,1.658962072731321,0.6785704418515723
0.101,0.2964284100805296,2.5299493376279893,0.09212186349693892,1.6708745194956212,0.6785704418515723
0.10200000000000001,0.2989524915287594,2.518196951030467,0.09380463855075208,1.682775053813157,0.6785704418515723
0.10300000000000001,0.30146477084451234,2.506345150329161,0.09549930223834846,1.6946636875963752,0.6785704418515723
0.10400000000000001,0.30396514884730275,2.4943944034128704,0.09720584267109426,1.7065404327458102,0.6785704418515723
0.105,0.3064535268264882,2.482345182076621,0.09892370129926953,1.717858628175265,0.651236793110031
0.106,0.30892980654516716,2.4701979620030388,0.10065286680467882,1.7291655054092905,0.651236793110031
0.107,0.3113938902440563,2.4579532227435728,0.1023933278804449,1.7404610757660819,0.651236793110031
0.108,0.31384568064535023,2.445611447699563,0.10414507323099742,1.7517453505525165,0.651236793110031
0.109,0.3162850809565622,2.4331731241031553,0.10590809157206159,1.7630183410641647,0.651236793110031
0.11,0.3187119948743448,2.4206387429980682,0.10768180477332838,1.7737132012667953,0.6228939271847375
0.111,0.3211263265882922,2.408008799220205,0.1094662021399376,1.7843973666092232,0.6228939271847375
0.112,0.3235279807847221,2.3952837913781195,0.11126127298772391,1.7950708477863087,0.6228939271847375
0.113,0.3259168626504394,2.3824642218333336,0.11306700664320612,1.8057336554822172,0.6228939271847375
0.114,0.32829287787647826,2.3695505966805017,0.11488339244357655,1.8163858003704296,0.6228939271847375
0.115,0.3306559326618259,2.3565434257274336,0.11670983370550748,1.8264412619309311,0.5935923680435999
0.116,0.33300593371712583,2.343443222474966,0.11854632037353735,1.8364866680298721,0.5935923680435999
0.117,0.33534278826836,2.3302505040966928,0.12039284240226006,1.8465220287227142,0.5935923680435999
0.11800000000000001,0.33766640406051224,2.316965791418546,0.12224938975631493,1.8565473540548636,0.5935923680435999
0.11900000000000001,0.33997668936120956,2.303589608898235,0.12411595241037661,1.8665626540616806,0.5935923680435999
0.12,0.3422735529643443,2.2901224846045416,0.12599191616478964,1.8759637544130348,0.5633831502707937
0.121,0.34455690419367424,2.276564950196474,0.12787727161845366,1.8853554536640376,0.5633831502707937
0.122,0.34682665290640247,2.2629175409022757,0.12977200937966946,1.8947377612157894,0.5633831502707937
0.123,0.3490827094967363,2.2491807954982987,0.13167612006612944,1.9041106864599895,0.5633831502707937
0.124,0.3513249848994246,2.235355256287729,0.13358959430490838,1.9134742387789454,0.5633831502707937
0.125,0.3535533905932738,2.221441469079183,0.1355118014246819,1.9222071197735024,0.5323177616668021
0.126,0.35576783860464267,2.2074399831651546,0.13744273269256896,1.930931267887065,0.5323177616668021
0.127,0.35796824151091555,2.1933513513003335,0.13938237938442147,1.939646691852514,0.5323177616668021
0.128,0.36015451244395347,2.179176129679782,0.14133073278481548,1.9483534003939975,0.5323177616668021
0.129,0.3623265650935233,2.1649148779169782,0.1432877841870424,1.9570514022269396,0.5323177616668021
0.13,0.3644843137107058,2.1505681590217223,0.14525288749958884,1.965103312546428,0.5004480860857615
0.131,0.36662767311128003,2.136136539377911,0.14722603467054443,1.9731471709555968,0.5004480860857615
0.132,0.36875655867908697,2.1216205887211754,0.1492072176560508,1.9811829855063565,0.5004480860857615
0.133,0.3708708863693696,2.1070208801163943,0.15119642842029338,1.9892107642425654,0.5004480860857615
0.134,0.37297057271209105,2.092337989935064,0.15319365893549342,1.997230515200038,0.5004480860857615
0.135,0.3750555348152298,2.077572497832547,0.15519824874710925,2.0045898116158223,0.4678263465492255
0.136,0.3771256903680519,2.0627249867251902,0.15721019049584445,2.011941748735191,0.4678263465492255
0.137,0.37918095764436094,2.047796042767308,0.15922947682976188,2.01928633391744,0.4678263465492255
0.138,0.38122125550572394,2.032786255328046,0.16125610040427638,2.026623574514507,0.4678263465492255
0.139,0.3832465034046749,2.0176962169681105,0.16329005388214735,2.033953477870977,0.4678263465492255
0.14,0.3852566213878946,2.002526523416379,0.16533066350751396,2.040609625366608,0.43450504867511525
0.14100000000000001,0.3872515300993669,1.9872777735463776,0.1673779226242287,2.047259116714744,0.43450504867511525
0.14200000000000002,0.3892311507835117,1.971950569352641,0.16943182458280023,2.0539019585715317,0.43450504867511525
0.14300000000000002,0.39119540528829405,1.9565455159269467,0.1714923627403867,2.0605381575864623,0.43450504867511525
0.14400000000000002,0.39314421606830946,1.941063221434426,0.1735595304607891,2.067167720402378,0.43450504867511525
0.145,0.39507750618784515,1.9255042970895564,0.17563264175196028,2.0731112911711813,0.40053692446026556
0.146,0.39699519932391764,1.9098693571320287,0.1777116906703295,2.0790489183692156,0.40053692446026556
0.147,0.3988972197692855,1.8941590188025013,0.17979667127826954,2.0849806079400515,0.40053692446026556
0.148,0.40078349243543826,1.8783739023182313,0.18188757764409086,2.0909063658213167,0.40053692446026556
0.149,0.40265394285556094,1.8625146308485891,0.18398440384203557,2.0968261979447007,0.40053692446026556
0.15,0.4045084971874737,1.8465818304904567,0.1860864527113114,2.102048869275848,0.3659748764546031
0.151,0.406347082216547,1.8305761302435115,0.1881937190292471,2.107266317935664,0.3659748764546031
0.152,0.40816962535859197,1.8144981619853924,0.1903061975783939,2.1124785491468203,0.3659748764546031
0.153,0.40997605466272613,1.7983485604467568,0.19242388314652067,2.1176855681267654,0.3659748764546031
0.154,0.4117662988142137,1.7821279631862204,0.1945467705266084,2.1228873800877306,0.3659748764546031
0.155,0.4135402871372809,1.7658370105651893,0.19667415245776335,2.1273819311549347,0.3308719223645826
